paper_id,sample_id,canonical,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,source_pool,latitude,longitude
1-s2.0-S0025326X25004254,1-s2.0-S0025326X25004254_Ring,1-s2.0-S0025326X25004254_1-s2.0-S0025326X25004254_Ring,Nap_ngg,2.0,Unknown,table_p2_ri1_ci1,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,Flu_ngg,1.28384e-09,Unknown,table_p3_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,Ant_ngg,6.84754e-06,Unknown,table_p3_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,Ant_ngg,1.93455e-10,Unknown,table_p3_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,Pyr_ngg,1.51192e-06,Unknown,table_p3_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,Pyr_ngg,9.43129e-12,Unknown,table_p3_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,BaA_ngg,1.11776e-06,Unknown,table_p3_ri9_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,BaA_ngg,5.15467e-12,Unknown,table_p3_ri9_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,Chr_ngg,5.52505e-07,Unknown,table_p3_ri10_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,Chr_ngg,1.25947e-12,Unknown,table_p3_ri10_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,BbF_ngg,1.68372e-07,Unknown,table_p3_ri11_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,BbF_ngg,1.16961e-13,Unknown,table_p3_ri11_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,BkF_ngg,1.63824e-07,Unknown,table_p3_ri12_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,BkF_ngg,1.10727e-13,Unknown,table_p3_ri12_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,BaP_ngg,1.52364e-07,Unknown,table_p3_ri13_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,BaP_ngg,9.57768e-14,Unknown,table_p3_ri13_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_surface_soil_into_theoutdoor_air_$_{_\mathtt_{_N_F_}_}___{_\mathtt_{_s_u_r_o_a_}_}_)$,Ind_ngg,9.43315e-08,Unknown,table_p3_ri14_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,72210_2155-6199.1000407_72210_2155-6199.1000407_Evaporation_of_pollutants_in_the_lower_soil_into_the_outdoor_air_$(_\mathsf_{_v_}_\mathsf_{_F_}___{_\mathsf_{_s_u_b_o_a_}_}_)$,Ind_ngg,3.6713e-14,Unknown,table_p3_ri14_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BaA_ngg,25.06,Unknown,table_p6_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BaA_ngg,0.000894,Unknown,table_p6_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BaA_ngg,1.21,Unknown,table_p6_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BaA_ngg,1.8e-06,Unknown,table_p6_ri3_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BaA_ngg,0.38,Unknown,table_p6_ri3_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BaA_ngg,2.56e-06,Unknown,table_p6_ri3_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BaA_ngg,0.99,Unknown,table_p6_ri3_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BaA_ngg,1.66e-11,Unknown,table_p6_ri3_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BbF_ngg,27.68,Unknown,table_p6_ri4_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BbF_ngg,0.000987,Unknown,table_p6_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BbF_ngg,1.33,Unknown,table_p6_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BbF_ngg,1.98e-06,Unknown,table_p6_ri4_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BbF_ngg,0.42,Unknown,table_p6_ri4_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BbF_ngg,4.26e-07,Unknown,table_p6_ri4_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BbF_ngg,0.17,Unknown,table_p6_ri4_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BbF_ngg,4.15e-13,Unknown,table_p6_ri4_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BaP_ngg,8.48,Unknown,table_p6_ri5_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BaP_ngg,0.000303,Unknown,table_p6_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BaP_ngg,0.41,Unknown,table_p6_ri5_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BaP_ngg,6.08e-07,Unknown,table_p6_ri5_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BaP_ngg,0.13,Unknown,table_p6_ri5_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BaP_ngg,1.18e-07,Unknown,table_p6_ri5_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BaP_ngg,0.05,Unknown,table_p6_ri5_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BaP_ngg,1.04e-13,Unknown,table_p6_ri5_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BaA_ngg,45.15,Unknown,table_p6_ri7_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BaA_ngg,0.00161,Unknown,table_p6_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BaA_ngg,2.17,Unknown,table_p6_ri7_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BaA_ngg,3.24e-06,Unknown,table_p6_ri7_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BaA_ngg,0.69,Unknown,table_p6_ri7_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BaA_ngg,4.61e-06,Unknown,table_p6_ri7_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BaA_ngg,1.79,Unknown,table_p6_ri7_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BaA_ngg,2.98e-11,Unknown,table_p6_ri7_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BbF_ngg,8.21,Unknown,table_p6_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BbF_ngg,0.000293,Unknown,table_p6_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BbF_ngg,0.4,Unknown,table_p6_ri8_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BbF_ngg,5.89e-07,Unknown,table_p6_ri8_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BbF_ngg,0.13,Unknown,table_p6_ri8_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BbF_ngg,1.26e-07,Unknown,table_p6_ri8_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BbF_ngg,0.05,Unknown,table_p6_ri8_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BbF_ngg,1.23e-13,Unknown,table_p6_ri8_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BaP_ngg,11.45,Unknown,table_p6_ri9_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BaP_ngg,0.000409,Unknown,table_p6_ri9_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BaP_ngg,0.55,Unknown,table_p6_ri9_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BaP_ngg,8.21e-07,Unknown,table_p6_ri9_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BaP_ngg,0.18,Unknown,table_p6_ri9_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BaP_ngg,1.59e-07,Unknown,table_p6_ri9_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BaP_ngg,0.06,Unknown,table_p6_ri9_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BaP_ngg,1.41e-13,Unknown,table_p6_ri9_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_PH,72210_2155-6199.1000407_72210_2155-6199.1000407_PH,BaA_ngg,447.24,Unknown,table_p6_ri11_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Moisturecontent%,72210_2155-6199.1000407_72210_2155-6199.1000407_Moisturecontent%,BaA_ngg,0.016,Unknown,table_p6_ri11_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_types_ofpollutant,72210_2155-6199.1000407_72210_2155-6199.1000407_types_ofpollutant,BaA_ngg,21.54,Unknown,table_p6_ri11_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Averagecontent_(mg/kg）,72210_2155-6199.1000407_72210_2155-6199.1000407_Averagecontent_(mg/kg）,BaA_ngg,3.21e-05,Unknown,table_p6_ri11_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Oral_intake,72210_2155-6199.1000407_72210_2155-6199.1000407_Oral_intake,BaA_ngg,6.87,Unknown,table_p6_ri11_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Skin_contact,72210_2155-6199.1000407_72210_2155-6199.1000407_Skin_contact,BaA_ngg,4.57e-05,Unknown,table_p6_ri11_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soilsurface,BaA_ngg,17.71,Unknown,table_p6_ri11_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
72210_2155-6199.1000407,72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,72210_2155-6199.1000407_72210_2155-6199.1000407_Inhalation_the_air_pollutants_ofoutdoor_which_from_the_soillower_layer,BaA_ngg,2.96e-10,Unknown,table_p6_ri11_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
