source_id,paper_id,doi,title,year,province,city_or_region,site_name,land_use,sample_id,sampling_depth_cm,latitude,longitude,pollution_type,pollutant_family,pollutant_name_original,pollutant_name_std,value_original,unit_original,value_std,unit_std,conversion_note,censoring_flag,detection_limit,evidence_level,evidence_location,extraction_note,qa_flag
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Aromatic ring (AHs accounted for about 0.50% ),other,P02164_tr2_Aromaticring,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col2,聚合 1 单体求和→5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Min (AHs accounted for about 0.50% ),other,P02164_tr3_Min,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=602.5,ng/g,602.49,ng/g,3.0 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col3,聚合 11 单体求和→602.5 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Min (AHs accounted for about 0.50% ),other,P02164_tr3_Min,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=17.44,ng/g,17.44,ng/g,17.44 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col3,聚合 1 单体求和→17.44 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Max (AHs accounted for about 0.50% ),other,P02164_tr4_Max,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=1.708e+04,ng/g,17082.0,ng/g,230.0 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col4,聚合 11 单体求和→1.708e+04 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Max (AHs accounted for about 0.50% ),other,P02164_tr4_Max,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=908.2,ng/g,908.2,ng/g,908.2 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col4,聚合 1 单体求和→908.2 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Mean (AHs accounted for about 0.50% ),other,P02164_tr5_Mean,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=4449,ng/g,4448.99,ng/g,33.73 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col5,聚合 11 单体求和→4449 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Mean (AHs accounted for about 0.50% ),other,P02164_tr5_Mean,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=330.5,ng/g,330.5,ng/g,330.5 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col5,聚合 1 单体求和→330.5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Median (AHs accounted for about 0.50% ),other,P02164_tr6_Median,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=2849,ng/g,2849.16,ng/g,24.58 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col6,聚合 11 单体求和→2849 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Median (AHs accounted for about 0.50% ),other,P02164_tr6_Median,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=244.7,ng/g,244.7,ng/g,244.7 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col6,聚合 1 单体求和→244.7 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,SD (AHs accounted for about 0.50% ),other,P02164_tr7_SD,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=4091,ng/g,4091.29,ng/g,35.0 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col7,聚合 11 单体求和→4091 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,SD (AHs accounted for about 0.50% ),other,P02164_tr7_SD,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=241.5,ng/g,241.5,ng/g,241.5 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col7,聚合 1 单体求和→241.5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Cv (%) (AHs accounted for about 0.50% ),other,P02164_tr8_Cv,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=1085,ng/g,1084.92,ng/g,103.8 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col8,聚合 11 单体求和→1085 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Cv (%) (AHs accounted for about 0.50% ),other,P02164_tr8_Cv,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=73.08,ng/g,73.08,ng/g,73.08 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col8,聚合 1 单体求和→73.08 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Composition (%) (AHs accounted for about 0.50% ),other,P02164_tr9_Composition,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=65.64,ng/g,65.64,ng/g,0.5 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row2 col9,聚合 11 单体求和→65.64 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-022-15285-5,P02164,10.1038/s41598-022-15285-5,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Composition (%) (AHs accounted for about 0.50% ),other,P02164_tr9_Composition,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=4.88,ng/g,4.88,ng/g,4.88 ng/g (已是 ng/g),measured,,A_sample_table,10.1038_s41598-022-15285-5/parsed/paper.md tbl#0 row14 col9,聚合 1 单体求和→4.88 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,2 (Table 1. The concentration (ng),agricultural,P04256_tr1_2,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=4,ng/g,4.0,ng/g,4.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col1,聚合 1 单体求和→4 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,2 (Table 1. The concentration (ng),agricultural,P04256_tr1_2,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col1,聚合 1 单体求和→5 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,0.2 (Table 1. The concentration (ng),agricultural,P04256_tr2_02,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=5.9,ng/g,5.9,ng/g,5.9 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col2,聚合 1 单体求和→5.9 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,0.2 (Table 1. The concentration (ng),agricultural,P04256_tr2_02,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=5.23,ng/g,5.23,ng/g,5.23 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col2,聚合 1 单体求和→5.23 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,51.6 (Table 1. The concentration (ng),agricultural,P04256_tr3_516,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=580,ng/g,580.0,ng/g,580.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col3,聚合 1 单体求和→580 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,51.6 (Table 1. The concentration (ng),agricultural,P04256_tr3_516,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=664,ng/g,664.0,ng/g,664.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col3,聚合 1 单体求和→664 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,7.08 (Table 1. The concentration (ng),agricultural,P04256_tr4_708,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=20.3,ng/g,20.3,ng/g,20.3 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col4,聚合 1 单体求和→20.3 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,7.08 (Table 1. The concentration (ng),agricultural,P04256_tr4_708,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=25.1,ng/g,25.1,ng/g,25.1 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col4,聚合 1 单体求和→25.1 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,103.4 (Table 1. The concentration (ng),agricultural,P04256_tr5_1034,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=40.5,ng/g,40.5,ng/g,40.5 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col5,聚合 1 单体求和→40.5 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,103.4 (Table 1. The concentration (ng),agricultural,P04256_tr5_1034,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=39.9,ng/g,39.9,ng/g,39.9 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col5,聚合 1 单体求和→39.9 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,100 (Table 1. The concentration (ng),agricultural,P04256_tr6_100,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ1monomers=100,ng/g,100.0,ng/g,100.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row9 col6,聚合 1 单体求和→100 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph192316233,P04256,10.3390/ijerph192316233,"Polycyclic Aromatic Hydrocarbons Pollution Characteristics in Agricultural Soils of the Pearl River Delta Region, China",2022,,,100 (Table 1. The concentration (ng),agricultural,P04256_tr6_100,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=100,ng/g,100.0,ng/g,100.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Cai H et al_IntJEnvironResPublicHealth_10.3390-ijerph192316233/parsed/paper.md tbl#0 row13 col6,聚合 1 单体求和→100 hdr='BaP'  mid,monomer_aggregated
10.1007/s00128-021-03193-9,P00228,10.1007/s00128-021-03193-9,Distribution Characteristics and Risk Assessment of Polycyclic Aromatic Hydrocarbons in Soils of a Steel Enterprise in E,2021,,,rings (Table 1 PAH concentrations in ),other,P00228_tr1_rings,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ13monomers=49,ng/g,49.0,ng/g,2.0 ng/g (已是 ng/g),measured,,A_sample_table,10_1007_s00128_021_03193_9/parsed/paper.md tbl#0 row1 col1,聚合 13 单体求和→49 hdr='Naphthalene'  mid,monomer_aggregated
10.1007/s00128-021-03193-9,P00228,10.1007/s00128-021-03193-9,Distribution Characteristics and Risk Assessment of Polycyclic Aromatic Hydrocarbons in Soils of a Steel Enterprise in E,2021,,,rings (Table 1 PAH concentrations in ),other,P00228_tr1_rings,,,,OP,PAHs,Benzo[a]pyrene,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,10_1007_s00128_021_03193_9/parsed/paper.md tbl#0 row13 col1,聚合 1 单体求和→5 hdr='Benzo[a]pyrene'  mid,monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,A,other,P05289_s1_A,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=152,,152.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row1 col10,聚合 1 单体求和→152 hdr='10 Bgp'  mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,A,other,P05289_s1_A,,,,OP,PAHs,15 Bap,BaP_ngg,114,,114.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row1 col15,hdr='15 Bap'  mid,unit_uncertain
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,6 (15-30cm),other,P05289_s6_6__15-30cm_,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=51,,51.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row6 col10,聚合 1 单体求和→51 hdr='10 Bgp'  mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,6 (15-30cm),other,P05289_s6_6__15-30cm_,,,,OP,PAHs,15 Bap,BaP_ngg,25,,25.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row6 col15,hdr='15 Bap'  mid,unit_uncertain
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,7 (0-15cm),other,P05289_s7_7__0-15cm_,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=227,,227.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row7 col10,聚合 1 单体求和→227 hdr='10 Bgp'  mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,7 (0-15cm),other,P05289_s7_7__0-15cm_,,,,OP,PAHs,15 Bap,BaP_ngg,117,,117.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row7 col15,hdr='15 Bap'  mid,unit_uncertain
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,8 (15-30 cm),other,P05289_s8_8__15-30_cm_,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=67,,67.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row8 col10,聚合 1 单体求和→67 hdr='10 Bgp'  mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,8 (15-30 cm),other,P05289_s8_8__15-30_cm_,,,,OP,PAHs,15 Bap,BaP_ngg,27,,27.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row8 col15,hdr='15 Bap'  mid,unit_uncertain
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,9 (0-15cm),other,P05289_s9_9__0-15cm_,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=77,,77.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row9 col10,聚合 1 单体求和→77 hdr='10 Bgp'  mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,9 (0-15cm),other,P05289_s9_9__0-15cm_,,,,OP,PAHs,15 Bap,BaP_ngg,26,,26.0,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",measured,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row9 col15,hdr='15 Bap'  mid,unit_uncertain
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,Concentration,other,P05289_s11_Concentration,,,,OP,PAHs,10 Bgp,Sum_PAH_ngg,Σ1monomers=187.5,,187.5,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",range_avg,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row11 col10,聚合 1 单体求和→187.5 hdr='10 Bgp' 范围 52-323 取均值 mid,unit_uncertain;monomer_aggregated
10.1080/10934529.2021.1927597,P05289,10.1080/10934529.2021.1927597,Health risk assessment of polycyclic aromatic hydrocarbons (PAHs) in the soil around thermal power plants in southwest C,2021,,,Concentration,other,P05289_s11_Concentration,,,,OP,PAHs,15 Bap,BaP_ngg,26-259,,142.5,ng/g,"未换算: unknown→ng/g 无规则, 保留原值",range_avg,,A_sample_table,10_1080_10934529_2021_1927597/parsed/paper.md tbl#5 row11 col15,hdr='15 Bap' 范围 26-259 取均值 mid,unit_uncertain
