paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02403,16,Flt_ngg,25.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,Flt_ngg,17.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,Flt_ngg,166.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,Flt_ngg,326.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Flt_ngg,28.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Flt_ngg,31.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,Flt_ngg,20.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,Flt_ngg,99.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Flt_ngg,93.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Flt_ngg,85.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Flt_ngg,74.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Fl; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,Pyr_ngg,63.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,Pyr_ngg,51.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,Pyr_ngg,36.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,Pyr_ngg,57.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,Pyr_ngg,44.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,Pyr_ngg,11.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,Pyr_ngg,6.73,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,Pyr_ngg,60.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Pyr_ngg,57.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,Pyr_ngg,34.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,Pyr_ngg,111.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,Pyr_ngg,28.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,Pyr_ngg,39.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Pyr_ngg,50.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,Pyr_ngg,35.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,Pyr_ngg,84.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,Pyr_ngg,16.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,Pyr_ngg,11.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,Pyr_ngg,139.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,Pyr_ngg,259.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Pyr_ngg,17.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Pyr_ngg,20.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,Pyr_ngg,7.13,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,Pyr_ngg,78.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Pyr_ngg,37.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Pyr_ngg,47.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Pyr_ngg,40.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Pyr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,BaA_ngg,28.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,BaA_ngg,26.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,BaA_ngg,21.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,BaA_ngg,24.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,BaA_ngg,21.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,BaA_ngg,2.02,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,BaA_ngg,1.94,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,BaA_ngg,22.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,BaA_ngg,24.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,BaA_ngg,16.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,BaA_ngg,120.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,BaA_ngg,14.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,BaA_ngg,18.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,BaA_ngg,22.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,BaA_ngg,30.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,BaA_ngg,57.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,BaA_ngg,5.84,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,BaA_ngg,3.65,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,BaA_ngg,108.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,BaA_ngg,273.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,BaA_ngg,4.46,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,BaA_ngg,15.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,BaA_ngg,0.86,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,BaA_ngg,68.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,BaA_ngg,23.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,BaA_ngg,31.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,BaA_ngg,26.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Baa; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,Chr_ngg,76.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,Chr_ngg,46.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,Chr_ngg,37.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,Chr_ngg,48.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,Chr_ngg,46.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,Chr_ngg,2.83,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,Chr_ngg,4.46,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,Chr_ngg,40.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Chr_ngg,51.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,Chr_ngg,22.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,Chr_ngg,108.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,Chr_ngg,13.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,Chr_ngg,34.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Chr_ngg,50.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,Chr_ngg,26.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,Chr_ngg,60.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,Chr_ngg,10.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,Chr_ngg,8.13,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,Chr_ngg,127.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,Chr_ngg,210.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Chr_ngg,7.24,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Chr_ngg,17.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,Chr_ngg,4.97,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,Chr_ngg,69.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Chr_ngg,60.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Chr_ngg,46.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Chr_ngg,45.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chr; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,BbF_ngg,103.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,BbF_ngg,67.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,BbF_ngg,51.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,BbF_ngg,57.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,BbF_ngg,64.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,BbF_ngg,6.54,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,BbF_ngg,12.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,BbF_ngg,61.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,BbF_ngg,62.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,BbF_ngg,46.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,BbF_ngg,199.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,BbF_ngg,27.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,BbF_ngg,55.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,BbF_ngg,79.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,BbF_ngg,58.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,BbF_ngg,102.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,BbF_ngg,20.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,BbF_ngg,18.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,BbF_ngg,129.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,BbF_ngg,370.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,BbF_ngg,18.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,BbF_ngg,34.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,BbF_ngg,5.89,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,BbF_ngg,109.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,BbF_ngg,76.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,BbF_ngg,84.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,BbF_ngg,71.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bbf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,BkF_ngg,56.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,BkF_ngg,41.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,BkF_ngg,29.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,BkF_ngg,30.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,BkF_ngg,32.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,BkF_ngg,4.02,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,BkF_ngg,6.07,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,BkF_ngg,35.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,BkF_ngg,30.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,BkF_ngg,31.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,BkF_ngg,151.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,BkF_ngg,18.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,BkF_ngg,30.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,BkF_ngg,41.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,BkF_ngg,39.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,BkF_ngg,68.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,BkF_ngg,10.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,BkF_ngg,7.41,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,BkF_ngg,124.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,BkF_ngg,295.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,BkF_ngg,10.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,BkF_ngg,23.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,BkF_ngg,2.83,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,BkF_ngg,85.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,BkF_ngg,37.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Bkf; 27 sites x 37 compounds matrix; original unit ng/g
