ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,id_DOI,id_Source,split_source,is_synthetic
2660,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.46,68.2,7.284,,,,71.6,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2661,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.24,,6.64,,,,96.76,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2662,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.75,,11.5,,,,192.13,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2663,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.12,,16.15,,,,44.5,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2664,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.09,,15.75,,,,55.88,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2665,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,,10.58,,,,60.5,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2666,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,,10.43,,,,54.72,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2667,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.31,,11.61,,,,27.13,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2668,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.3,,7.86,,,,33.18,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2669,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.36,,14.3,,,,52.3,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2670,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.37,,12.48,,,,40.66,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2671,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.15,,4.61,,,,68.0,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2672,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.46,,39.4,,,,107.9,,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2673,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.38,,10.88,,,,47.86,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2674,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.7,,33.6,,,,56.0,,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2675,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.01,,4.77,,,,53.16,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2676,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,3.63,,20.11847,,,,38.85,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2677,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.45,,10.33,,,,7.29,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2678,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.42,,9.5,,,,36.3,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2679,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.37,,6.36,,,,28.28,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2680,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,19.78,7.56,,,,54.5,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2681,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.08,20.35,7.94,,,,50.36,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2682,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.1,22.18,9.48,,,,67.09,0.06,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2683,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.08,22.17,9.75,,,,64.48,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2684,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.1,23.23,9.47,,,,80.43,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2685,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.1,24.46,9.68,,,,70.63,0.25,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2686,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.19,22.0,8.36,,,,50.25,0.09,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2687,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.08,21.68,8.67,,,,60.22,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2688,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,22.41,8.69,,,,75.84,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2689,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.042,19.24,9.11,,,,58.34,0.05,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2690,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,26.04,,,,,9.71,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2691,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.196,26.05,10.46,,,,56.21,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2692,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,22.26,7.97,,,,59.62,0.16,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2693,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.87,456.93,42.77,,,,,0.29,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2694,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.34,124.22,20.38,,,,,0.15,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2695,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.95,301.97,21.3,,,,,0.18,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2696,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,5.36,161.45,32.67,,,,,0.31,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2697,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,3.22,348.85,26.87,,,,,0.37,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2698,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.51,235.72,31.98,,,,,0.15,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2699,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.93,131.96,20.57,,,,,0.18,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2700,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.99,134.5,17.16,,,,,0.1,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2701,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.51,115.07,28.85,,,,,0.21,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2702,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.49,123.24,29.63,,,,,0.25,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2703,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.53527,47.395,12.067,,,,75.41,0.09,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2704,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.15,19.78,4.82,,,,48.7,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2705,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.14,24.09,4.56,,,,58.69,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2706,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.15,24.61,4.65,,,,108.1,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2707,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,20.72,11.07,,,,68.9,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2708,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.19,21.82,9.61,,,,62.19,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2709,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.137,33.74,2.82,,,,77.0,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2710,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.045,51.21,2.66,,,,90.0,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2711,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.087,35.08,3.22,,,,112.0,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2712,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.197,36.42,2.76,,,,83.0,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2713,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.088,24.65,4.29,,,,51.0,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2714,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.032,36.18,9.89,,,,97.0,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2715,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.098,29.75,4.81,,,,107.0,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2716,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.1,37.9,14.18,,,,105.0,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2717,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.077,36.85,10.52,,,,85.0,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2718,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.058,22.98,14.46,,,,103.0,0.09,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2719,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.08,24.65,15.41,,,,83.0,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2720,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.062,29.75,10.01,,,,75.0,0.13,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2721,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.208,26.92,10.96,,,,73.69,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2722,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.24,27.53,14.46,,,,85.03,0.07,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2723,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,26.36,10.39,,,,76.92,0.16,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2724,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,21.8,11.95,,,,77.5,0.06,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2725,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.09,20.32,,,,,82.56,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2726,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.55,19.78,26.6,,,,82.13,0.03,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2727,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.21,28.7,8.7,,,,85.05,0.05,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2728,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.15,27.65,12.33,,,,61.25,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2729,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,25.55,9.0,,,,64.05,0.01,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2730,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.31,21.0,7.95,,,,99.75,0.03,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2731,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.27,23.45,10.98,,,,71.05,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2732,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.63,80.85,12.69,,,,108.85,0.58,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2733,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.24,73.15,12.39,,,,73.5,0.2,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2734,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.29,51.45,13.47,,,,77.35,0.45,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2735,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.39,58.8,14.46,,,,86.45,0.45,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2736,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,6.743,313.59,96.96,,,,,,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2737,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.24,99.12,,,,,58.04,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2738,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.61,68.85,,,,,21.98,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2739,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.03,87.62,,,,,58.47,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2740,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.08,78.96,,,,,37.84,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2741,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.54,105.21,,,,,56.99,,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2742,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,105.1,,,,,59.71,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2743,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.06,116.4,,,,,63.13,,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2744,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.35,117.77,,,,,80.78,,2,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2745,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.13,41.73,,,,,,0.13,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2746,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,80.45,,,,,,0.36,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2747,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.26,73.47,,,,,,0.41,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2748,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,49.9,,,,,,0.2,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2749,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.22,61.32,,,,,,0.24,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2750,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,55.95,,,,,,0.36,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2751,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,70.58,,,,,,0.69,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2752,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.19,58.81,,,,,,0.22,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2753,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.13,48.94,,,,,,0.26,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2754,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.058,47.64,1.9,,,,15.72,0.13,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2755,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.21,0.41,,,,,18.52,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2756,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.29,0.37,,,,,15.16,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2757,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,0.29,,,,,9.79,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2758,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.118,23.2,10.7,,,,68.4,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2759,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.124,30.8,12.3,,,,81.5,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2760,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.108,25.3,11.4,,,,75.0,0.02,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2761,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.102,23.4,8.9,,,,77.0,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2762,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.113,23.6,10.6,,,,81.5,0.03,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2763,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.125,24.0,9.0,,,,77.7,0.07,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2764,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.117,21.7,7.1,,,,75.1,0.06,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2765,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.116,19.5,6.3,,,,72.0,0.06,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2766,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.154,29.5,8.7,,,,84.2,0.18,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2767,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.134,29.0,9.5,,,,80.0,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2768,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.125,28.4,8.8,,,,78.0,0.09,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2769,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.152,27.0,9.7,,,,77.8,0.08,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2770,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,31.98,2.42,,,,29.31,0.17,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2771,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,74.75,35.18,38.15,,,,59.56,66.39,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2772,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.25,34.19,3.0,,,,64.88,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2773,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,34.27,1.76,,,,44.6,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2774,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.22,39.2,5.95,,,,67.53,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2775,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.25,34.83,8.58,,,,32.1,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2776,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.147,32.47,12.19,,,,91.43,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2777,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.198,46.48,0.96,,,,78.53,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2778,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,36.52,11.33,,,,18.37,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2779,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.288,44.13,17.91,,,,85.88,0.09,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2780,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.176,20.67,9.8,,,,53.3,0.06,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2781,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.165,43.9,14.95,,,,31.28,0.07,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2782,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,27.78,5.04,,,,54.09,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2783,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.12,36.5,7.43,,,,85.0,0.13,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2784,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,41.07,7.51,,,,99.46,0.2,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2785,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.15,36.42,5.99,,,,97.5,0.09,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2786,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.25,42.2,7.37,,,,135.78,0.16,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2787,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.23,32.51,8.59,,,,99.0,0.11,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2788,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.19,41.25,6.76,,,,125.5,0.12,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2789,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.57,39.8,7.57,,,,113.0,0.22,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2790,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,9.24,331.91,679.17,,,,79.45,,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2791,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,17.98,12.84,,,,63.61,0.21,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2792,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,,24.1,18.3,,,,67.4,,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2793,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,4.247,77.72,694.253,,,,62.66,2.43,3,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2794,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.28,38.99,9.77,,,,,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
2795,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.28,43.01,9.88,,,,,0.04,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False
